Gender,Reps,Year,Time Format,AP/JC,FF/PR/PB,HR/FR,Exercise
Male,69,2015,2 MINUTES,,,FR,5
Male,69,2015,2 MINUTES,,,FR,5
Male,68,2015,2 MINUTES,,,FR,5
Male,67,2019,2 MINUTES,,,HR,5
Female,67,2015,2 MINUTES,,,FR,5
Male,67,2021,2 MINUTES,,,FR,5
Male,67,2023,2 MINUTES,,,FR,5
Male,66,2018,2 MINUTES,,,HR,5
Male,65,2018,2 MINUTES,,,HR,5
Male,65,2017,2 MINUTES,,,HR,5
Male,65,2017,2 MINUTES,,,HR,5
Male,64,2018,2 MINUTES,,,HR,5
Male,63,2019,2 MINUTES,,,HR,5
Male,63,2017,2 MINUTES,,,HR,5
Male,62,2020,2 MINUTES,,,HR,5
Male,57,2017,2 MINUTES,,,HR,5
Female,51,2019,2 MINUTES,,,HR,5
Male,50,2017,2 MINUTES,,,HR,5
Male,50,2016,2 MINUTES,,,FR,5
Male,46,2018,2 MINUTES,,,HR,5
Female,45,2018,2 MINUTES,,,HR,5
Male,37,2019,2 MINUTES,,,HR,5
Male,35,2018,2 MINUTES,,,HR,5
Male,28,2022,2 MINUTES,,,FR,5
Male,15,2018,2 MINUTES,,,HR,5
Male,12,2020,2 MINUTES,,,HR,5
